,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
2,Massaging,0,aged,259,0.7258687258687259,0.7722007722007722,0.8449197860962567,0.5833333333333334,0.4166666666666667,0.15508021390374332
3,Massaging,0,young,41,0.6341463414634146,0.6829268292682927,0.782608695652174,0.5555555555555556,0.4444444444444444,0.21739130434782608
30,Massaging,1,aged,255,0.7725490196078432,0.788235294117647,0.8907103825136612,0.5277777777777778,0.4722222222222222,0.1092896174863388
31,Massaging,1,young,45,0.5555555555555556,0.5111111111111111,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444
58,Massaging,2,aged,263,0.714828897338403,0.7490494296577946,0.8210526315789474,0.5616438356164384,0.4383561643835616,0.17894736842105263
59,Massaging,2,young,37,0.5405405405405406,0.6756756756756757,0.7,0.6470588235294118,0.35294117647058826,0.3
86,Massaging,3,aged,252,0.7619047619047619,0.75,0.8524590163934426,0.4782608695652174,0.5217391304347826,0.14754098360655737
87,Massaging,3,young,48,0.6458333333333334,0.7083333333333334,0.8148148148148148,0.5714285714285714,0.42857142857142855,0.18518518518518517
114,Massaging,4,aged,254,0.7795275590551181,0.7519685039370079,0.8688524590163934,0.4507042253521127,0.5492957746478874,0.13114754098360656
115,Massaging,4,young,46,0.5434782608695652,0.5652173913043478,0.5925925925925926,0.5263157894736842,0.47368421052631576,0.4074074074074074
142,Massaging,5,aged,251,0.7569721115537849,0.7569721115537849,0.856353591160221,0.5,0.5,0.143646408839779
143,Massaging,5,young,49,0.5510204081632653,0.6326530612244898,0.6551724137931034,0.6,0.4,0.3448275862068966
170,Massaging,6,aged,256,0.74609375,0.7109375,0.819672131147541,0.4383561643835616,0.5616438356164384,0.18032786885245902
171,Massaging,6,young,44,0.5454545454545454,0.6136363636363636,0.6296296296296297,0.5882352941176471,0.4117647058823529,0.37037037037037035
198,Massaging,7,aged,263,0.6996197718631179,0.7604562737642585,0.8201058201058201,0.6081081081081081,0.3918918918918919,0.17989417989417988
199,Massaging,7,young,37,0.3783783783783784,0.5405405405405406,0.42857142857142855,0.6875,0.3125,0.5714285714285714
226,Massaging,8,aged,263,0.7946768060836502,0.7984790874524715,0.9239130434782609,0.5063291139240507,0.4936708860759494,0.07608695652173914
227,Massaging,8,young,37,0.43243243243243246,0.5675675675675675,0.5,0.7272727272727273,0.2727272727272727,0.5
254,Massaging,9,aged,258,0.7945736434108527,0.7558139534883721,0.8901098901098901,0.4342105263157895,0.5657894736842105,0.10989010989010989
255,Massaging,9,young,42,0.5476190476190477,0.5476190476190477,0.5714285714285714,0.5,0.5,0.42857142857142855
4,Pref. Sampling,0,aged,259,0.6447876447876448,0.7374517374517374,0.7647058823529411,0.6666666666666666,0.3333333333333333,0.23529411764705882
5,Pref. Sampling,0,young,41,0.5365853658536586,0.6341463414634146,0.6521739130434783,0.6111111111111112,0.3888888888888889,0.34782608695652173
32,Pref. Sampling,1,aged,255,0.7098039215686275,0.7803921568627451,0.8415300546448088,0.625,0.375,0.15846994535519127
33,Pref. Sampling,1,young,45,0.5111111111111111,0.5111111111111111,0.5185185185185185,0.5,0.5,0.48148148148148145
60,Pref. Sampling,2,aged,263,0.6463878326996197,0.6958174904942965,0.7368421052631579,0.589041095890411,0.410958904109589,0.2631578947368421
61,Pref. Sampling,2,young,37,0.4594594594594595,0.5405405405405406,0.5,0.5882352941176471,0.4117647058823529,0.5
88,Pref. Sampling,3,aged,252,0.7063492063492064,0.7261904761904762,0.7978142076502732,0.5362318840579711,0.463768115942029,0.20218579234972678
89,Pref. Sampling,3,young,48,0.6458333333333334,0.7083333333333334,0.8148148148148148,0.5714285714285714,0.42857142857142855,0.18518518518518517
116,Pref. Sampling,4,aged,254,0.6968503937007874,0.7165354330708661,0.7868852459016393,0.5352112676056338,0.4647887323943662,0.21311475409836064
117,Pref. Sampling,4,young,46,0.5,0.5217391304347826,0.5185185185185185,0.5263157894736842,0.47368421052631576,0.48148148148148145
144,Pref. Sampling,5,aged,251,0.6852589641434262,0.7250996015936255,0.7845303867403315,0.5714285714285714,0.42857142857142855,0.2154696132596685
145,Pref. Sampling,5,young,49,0.6122448979591837,0.6530612244897959,0.7241379310344828,0.55,0.45,0.27586206896551724
172,Pref. Sampling,6,aged,256,0.69140625,0.6875,0.7650273224043715,0.4931506849315068,0.5068493150684932,0.23497267759562843
173,Pref. Sampling,6,young,44,0.5454545454545454,0.6136363636363636,0.6296296296296297,0.5882352941176471,0.4117647058823529,0.37037037037037035
200,Pref. Sampling,7,aged,263,0.6730038022813688,0.7490494296577946,0.7936507936507936,0.6351351351351351,0.36486486486486486,0.20634920634920634
201,Pref. Sampling,7,young,37,0.4594594594594595,0.5675675675675675,0.5238095238095238,0.625,0.375,0.47619047619047616
228,Pref. Sampling,8,aged,263,0.7224334600760456,0.7718631178707225,0.8532608695652174,0.5822784810126582,0.4177215189873418,0.14673913043478262
229,Pref. Sampling,8,young,37,0.3783783783783784,0.5135135135135135,0.4230769230769231,0.7272727272727273,0.2727272727272727,0.5769230769230769
256,Pref. Sampling,9,aged,258,0.7209302325581395,0.6976744186046512,0.7967032967032966,0.4605263157894737,0.5394736842105263,0.2032967032967033
257,Pref. Sampling,9,young,42,0.4523809523809524,0.5476190476190477,0.5,0.6428571428571429,0.35714285714285715,0.5
6,Reweighing,0,aged,259,0.7413127413127413,0.7799227799227799,0.8609625668449198,0.5694444444444444,0.4305555555555556,0.13903743315508021
7,Reweighing,0,young,41,0.7073170731707317,0.7073170731707317,0.8695652173913043,0.5,0.5,0.13043478260869565
34,Reweighing,1,aged,255,0.792156862745098,0.792156862745098,0.907103825136612,0.5,0.5,0.09289617486338798
35,Reweighing,1,young,45,0.6,0.5111111111111111,0.5925925925925926,0.3888888888888889,0.6111111111111112,0.4074074074074074
62,Reweighing,2,aged,263,0.7300380228136882,0.7338403041825095,0.8210526315789474,0.5068493150684932,0.4931506849315068,0.17894736842105263
63,Reweighing,2,young,37,0.5135135135135135,0.5945945945945946,0.6,0.5882352941176471,0.4117647058823529,0.4
90,Reweighing,3,aged,252,0.7857142857142857,0.7738095238095238,0.8852459016393442,0.4782608695652174,0.5217391304347826,0.11475409836065574
91,Reweighing,3,young,48,0.6458333333333334,0.7083333333333334,0.8148148148148148,0.5714285714285714,0.42857142857142855,0.18518518518518517
118,Reweighing,4,aged,254,0.8031496062992126,0.7677165354330708,0.8961748633879781,0.43661971830985913,0.5633802816901409,0.10382513661202186
119,Reweighing,4,young,46,0.6086956521739131,0.5,0.5925925925925926,0.3684210526315789,0.631578947368421,0.4074074074074074
146,Reweighing,5,aged,251,0.7888446215139442,0.7569721115537849,0.8784530386740331,0.44285714285714284,0.5571428571428572,0.12154696132596685
147,Reweighing,5,young,49,0.673469387755102,0.6326530612244898,0.7586206896551724,0.45,0.55,0.2413793103448276
174,Reweighing,6,aged,256,0.76953125,0.734375,0.8524590163934426,0.4383561643835616,0.5616438356164384,0.14754098360655737
175,Reweighing,6,young,44,0.6363636363636364,0.6136363636363636,0.7037037037037037,0.47058823529411764,0.5294117647058824,0.2962962962962963
202,Reweighing,7,aged,263,0.7300380228136882,0.752851711026616,0.8359788359788359,0.5405405405405406,0.4594594594594595,0.164021164021164
203,Reweighing,7,young,37,0.35135135135135137,0.5675675675675675,0.42857142857142855,0.75,0.25,0.5714285714285714
230,Reweighing,8,aged,263,0.7984790874524715,0.8098859315589354,0.9347826086956522,0.5189873417721519,0.4810126582278481,0.06521739130434782
231,Reweighing,8,young,37,0.4594594594594595,0.5945945945945946,0.5384615384615384,0.7272727272727273,0.2727272727272727,0.46153846153846156
258,Reweighing,9,aged,258,0.810077519379845,0.7558139534883721,0.9010989010989011,0.40789473684210525,0.5921052631578947,0.0989010989010989
259,Reweighing,9,young,42,0.5476190476190477,0.5,0.5357142857142857,0.42857142857142855,0.5714285714285714,0.4642857142857143
0,Unmitigated-LR,0,aged,259,0.7335907335907336,0.7799227799227799,0.8556149732620321,0.5833333333333334,0.4166666666666667,0.1443850267379679
1,Unmitigated-LR,0,young,41,0.7073170731707317,0.6585365853658537,0.8260869565217391,0.4444444444444444,0.5555555555555556,0.17391304347826086
28,Unmitigated-LR,1,aged,255,0.8,0.7843137254901961,0.907103825136612,0.4722222222222222,0.5277777777777778,0.09289617486338798
29,Unmitigated-LR,1,young,45,0.5333333333333333,0.5333333333333333,0.5555555555555556,0.5,0.5,0.4444444444444444
56,Unmitigated-LR,2,aged,263,0.7414448669201521,0.7452471482889734,0.8368421052631579,0.5068493150684932,0.4931506849315068,0.1631578947368421
57,Unmitigated-LR,2,young,37,0.5405405405405406,0.6216216216216216,0.65,0.5882352941176471,0.4117647058823529,0.35
84,Unmitigated-LR,3,aged,252,0.7698412698412699,0.7738095238095238,0.8743169398907104,0.5072463768115942,0.4927536231884058,0.12568306010928962
85,Unmitigated-LR,3,young,48,0.625,0.7708333333333334,0.8518518518518519,0.6666666666666666,0.3333333333333333,0.14814814814814814
112,Unmitigated-LR,4,aged,254,0.7992125984251969,0.7716535433070866,0.8961748633879781,0.4507042253521127,0.5492957746478874,0.10382513661202186
113,Unmitigated-LR,4,young,46,0.6086956521739131,0.5,0.5925925925925926,0.3684210526315789,0.631578947368421,0.4074074074074074
140,Unmitigated-LR,5,aged,251,0.7808764940239044,0.7569721115537849,0.8729281767955801,0.45714285714285713,0.5428571428571428,0.1270718232044199
141,Unmitigated-LR,5,young,49,0.6530612244897959,0.6530612244897959,0.7586206896551724,0.5,0.5,0.2413793103448276
168,Unmitigated-LR,6,aged,256,0.765625,0.73046875,0.8469945355191257,0.4383561643835616,0.5616438356164384,0.15300546448087432
169,Unmitigated-LR,6,young,44,0.5909090909090909,0.6136363636363636,0.6666666666666666,0.5294117647058824,0.47058823529411764,0.3333333333333333
196,Unmitigated-LR,7,aged,263,0.7338403041825095,0.7642585551330798,0.8465608465608465,0.5540540540540541,0.44594594594594594,0.15343915343915343
197,Unmitigated-LR,7,young,37,0.40540540540540543,0.6216216216216216,0.5238095238095238,0.75,0.25,0.47619047619047616
224,Unmitigated-LR,8,aged,263,0.7946768060836502,0.8060836501901141,0.9293478260869565,0.5189873417721519,0.4810126582278481,0.07065217391304347
225,Unmitigated-LR,8,young,37,0.4594594594594595,0.5945945945945946,0.5384615384615384,0.7272727272727273,0.2727272727272727,0.46153846153846156
252,Unmitigated-LR,9,aged,258,0.8217054263565892,0.7596899224806202,0.9120879120879121,0.39473684210526316,0.6052631578947368,0.08791208791208792
253,Unmitigated-LR,9,young,42,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855
