,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
13,Grid Search DP,0,male,198,0.7474747474747475,0.7121212121212122,0.8226950354609929,0.43859649122807015,0.5614035087719298,0.1773049645390071
40,Grid Search DP,1,female,80,0.75,0.7375,0.8823529411764706,0.4827586206896552,0.5172413793103449,0.11764705882352941
41,Grid Search DP,1,male,220,0.7909090909090909,0.7318181818181818,0.8616352201257862,0.39344262295081966,0.6065573770491803,0.13836477987421383
68,Grid Search DP,2,female,103,0.7572815533980582,0.7766990291262136,0.8985507246376812,0.5294117647058824,0.47058823529411764,0.10144927536231885
69,Grid Search DP,2,male,197,0.8527918781725888,0.7208121827411168,0.900709219858156,0.26785714285714285,0.7321428571428571,0.09929078014184398
96,Grid Search DP,3,female,91,0.7142857142857143,0.6813186813186813,0.8333333333333334,0.4594594594594595,0.5405405405405406,0.16666666666666666
97,Grid Search DP,3,male,209,0.8133971291866029,0.7416267942583732,0.8717948717948718,0.3584905660377358,0.6415094339622641,0.1282051282051282
124,Grid Search DP,4,female,94,0.7978723404255319,0.7553191489361702,0.9193548387096774,0.4375,0.5625,0.08064516129032258
125,Grid Search DP,4,male,206,0.7427184466019418,0.7038834951456311,0.8108108108108109,0.43103448275862066,0.5689655172413793,0.1891891891891892
152,Grid Search DP,5,female,95,0.7894736842105263,0.7263157894736842,0.8656716417910447,0.39285714285714285,0.6071428571428571,0.13432835820895522
153,Grid Search DP,5,male,205,0.7609756097560976,0.7414634146341463,0.8601398601398601,0.46774193548387094,0.532258064516129,0.13986013986013987
180,Grid Search DP,6,female,93,0.7956989247311828,0.7526881720430108,0.8923076923076924,0.42857142857142855,0.5714285714285714,0.1076923076923077
181,Grid Search DP,6,male,207,0.782608695652174,0.7246376811594203,0.8620689655172413,0.4032258064516129,0.5967741935483871,0.13793103448275862
208,Grid Search DP,7,female,90,0.7,0.6666666666666666,0.7704918032786885,0.4482758620689655,0.5517241379310345,0.22950819672131148
209,Grid Search DP,7,male,210,0.7857142857142857,0.7714285714285715,0.8926174496644296,0.47540983606557374,0.5245901639344263,0.10738255033557047
236,Grid Search DP,8,female,89,0.8202247191011236,0.7303370786516854,0.9152542372881356,0.36666666666666664,0.6333333333333333,0.0847457627118644
237,Grid Search DP,8,male,211,0.7914691943127962,0.7535545023696683,0.8807947019867549,0.43333333333333335,0.5666666666666667,0.11920529801324503
264,Grid Search DP,9,female,97,0.7216494845360825,0.8144329896907216,0.90625,0.6363636363636364,0.36363636363636365,0.09375
265,Grid Search DP,9,male,203,0.7832512315270936,0.7684729064039408,0.8835616438356164,0.47368421052631576,0.5263157894736842,0.11643835616438356
14,Grid Search EO,0,female,102,0.7156862745098039,0.7843137254901961,0.8695652173913043,0.6060606060606061,0.3939393939393939,0.13043478260869565
15,Grid Search EO,0,male,198,0.7676767676767676,0.7121212121212122,0.8368794326241135,0.40350877192982454,0.5964912280701754,0.16312056737588654
42,Grid Search EO,1,female,80,0.75,0.7625,0.9019607843137255,0.5172413793103449,0.4827586206896552,0.09803921568627451
43,Grid Search EO,1,male,220,0.7954545454545454,0.7545454545454545,0.8805031446540881,0.4262295081967213,0.5737704918032787,0.11949685534591195
70,Grid Search EO,2,female,103,0.7281553398058253,0.7864077669902912,0.8840579710144928,0.5882352941176471,0.4117647058823529,0.11594202898550725
71,Grid Search EO,2,male,197,0.8274111675126904,0.7055837563451777,0.8723404255319149,0.2857142857142857,0.7142857142857143,0.1276595744680851
98,Grid Search EO,3,female,91,0.6373626373626373,0.6703296703296703,0.7592592592592593,0.5405405405405406,0.4594594594594595,0.24074074074074073
99,Grid Search EO,3,male,209,0.7894736842105263,0.7464114832535885,0.8589743589743589,0.41509433962264153,0.5849056603773585,0.14102564102564102
126,Grid Search EO,4,female,94,0.7021276595744681,0.7872340425531915,0.8709677419354839,0.625,0.375,0.12903225806451613
127,Grid Search EO,4,male,206,0.7475728155339806,0.7184466019417476,0.8243243243243243,0.4482758620689655,0.5517241379310345,0.17567567567567569
