,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
59,Reweighing,2,young,52,0.5769230769230769,0.6730769230769231,0.7096774193548387,0.6190476190476191,0.38095238095238093,0.2903225806451613
84,Reweighing,3,aged,247,0.5991902834008097,0.659919028340081,0.6797752808988764,0.6086956521739131,0.391304347826087,0.3202247191011236
85,Reweighing,3,young,53,0.5660377358490566,0.6226415094339622,0.65625,0.5714285714285714,0.42857142857142855,0.34375
110,Reweighing,4,aged,254,0.2125984251968504,0.41732283464566927,0.24456521739130435,0.8714285714285714,0.12857142857142856,0.7554347826086957
111,Reweighing,4,young,46,0.15217391304347827,0.5,0.19230769230769232,0.9,0.1,0.8076923076923077
136,Reweighing,5,aged,259,0.5907335907335908,0.694980694980695,0.7032967032967034,0.6753246753246753,0.3246753246753247,0.2967032967032967
137,Reweighing,5,young,41,0.36585365853658536,0.6341463414634146,0.5,0.9230769230769231,0.07692307692307693,0.5
162,Reweighing,6,aged,258,0.6356589147286822,0.7093023255813954,0.7379679144385026,0.6338028169014085,0.36619718309859156,0.2620320855614973
163,Reweighing,6,young,42,0.5238095238095238,0.6428571428571429,0.6521739130434783,0.631578947368421,0.3684210526315789,0.34782608695652173
188,Reweighing,7,aged,250,0.06,0.304,0.06077348066298342,0.9420289855072463,0.057971014492753624,0.9392265193370166
189,Reweighing,7,young,50,0.06,0.44,0.06896551724137931,0.9523809523809523,0.047619047619047616,0.9310344827586207
214,Reweighing,8,aged,262,0.12213740458015267,0.3893129770992366,0.16666666666666666,1.0,0.0,0.8333333333333334
215,Reweighing,8,young,38,0.07894736842105263,0.5526315789473685,0.1111111111111111,0.95,0.05,0.8888888888888888
240,Reweighing,9,aged,254,0.6062992125984252,0.7125984251968503,0.7288135593220338,0.6753246753246753,0.3246753246753247,0.2711864406779661
241,Reweighing,9,young,46,0.7391304347826086,0.7608695652173914,0.8484848484848485,0.5384615384615384,0.46153846153846156,0.15151515151515152
0,Unmitigated-LR,0,aged,250,0.596,0.716,0.7166666666666667,0.7142857142857143,0.2857142857142857,0.2833333333333333
1,Unmitigated-LR,0,young,50,0.46,0.58,0.5333333333333333,0.65,0.35,0.4666666666666667
26,Unmitigated-LR,1,aged,250,0.16,0.4,0.19101123595505617,0.9166666666666666,0.08333333333333333,0.8089887640449438
27,Unmitigated-LR,1,young,50,0.1,0.38,0.09375,0.8888888888888888,0.1111111111111111,0.90625
52,Unmitigated-LR,2,aged,248,0.6612903225806451,0.7620967741935484,0.7932960893854749,0.6811594202898551,0.3188405797101449,0.20670391061452514
53,Unmitigated-LR,2,young,52,0.36538461538461536,0.6153846153846154,0.4838709677419355,0.8095238095238095,0.19047619047619047,0.5161290322580645
78,Unmitigated-LR,3,aged,247,0.6194331983805668,0.6720647773279352,0.702247191011236,0.5942028985507246,0.4057971014492754,0.29775280898876405
79,Unmitigated-LR,3,young,53,0.37735849056603776,0.5849056603773585,0.46875,0.7619047619047619,0.23809523809523808,0.53125
104,Unmitigated-LR,4,aged,254,0.2204724409448819,0.4251968503937008,0.2554347826086957,0.8714285714285714,0.12857142857142856,0.7445652173913043
105,Unmitigated-LR,4,young,46,0.15217391304347827,0.5,0.19230769230769232,0.9,0.1,0.8076923076923077
130,Unmitigated-LR,5,aged,259,0.6023166023166023,0.6988416988416989,0.7142857142857143,0.6623376623376623,0.33766233766233766,0.2857142857142857
131,Unmitigated-LR,5,young,41,0.2682926829268293,0.5853658536585366,0.39285714285714285,1.0,0.0,0.6071428571428571
156,Unmitigated-LR,6,aged,258,0.6550387596899225,0.7054263565891473,0.7486631016042781,0.5915492957746479,0.4084507042253521,0.25133689839572193
157,Unmitigated-LR,6,young,42,0.4523809523809524,0.6666666666666666,0.6086956521739131,0.7368421052631579,0.2631578947368421,0.391304347826087
182,Unmitigated-LR,7,aged,250,0.064,0.308,0.06629834254143646,0.9420289855072463,0.057971014492753624,0.9337016574585635
183,Unmitigated-LR,7,young,50,0.04,0.46,0.06896551724137931,1.0,0.0,0.9310344827586207
208,Unmitigated-LR,8,aged,262,0.12595419847328243,0.3931297709923664,0.171875,1.0,0.0,0.828125
209,Unmitigated-LR,8,young,38,0.05263157894736842,0.5263157894736842,0.05555555555555555,0.95,0.05,0.9444444444444444
234,Unmitigated-LR,9,aged,254,0.6338582677165354,0.7401574803149606,0.768361581920904,0.6753246753246753,0.3246753246753247,0.23163841807909605
235,Unmitigated-LR,9,young,46,0.5434782608695652,0.7391304347826086,0.696969696969697,0.8461538461538461,0.15384615384615385,0.30303030303030304
