,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
123,Exp. Grad. EO,4,Male,1510,0.5105960264900662,0.9596026490066225,0.9916897506925207,0.9302030456852792,0.06979695431472081,0.008310249307479225
148,Exp. Grad. EO,5,Female,341,0.3782991202346041,0.9706744868035191,0.9917355371900827,0.9590909090909091,0.04090909090909091,0.008264462809917356
149,Exp. Grad. EO,5,Male,1510,0.5066225165562914,0.9609271523178808,0.9889196675900277,0.9352791878172588,0.06472081218274112,0.0110803324099723
174,Exp. Grad. EO,6,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
175,Exp. Grad. EO,6,Male,1510,0.5105960264900662,0.9596026490066225,0.9916897506925207,0.9302030456852792,0.06979695431472081,0.008310249307479225
200,Exp. Grad. EO,7,Female,341,0.375366568914956,0.967741935483871,0.9834710743801653,0.9590909090909091,0.04090909090909091,0.01652892561983471
201,Exp. Grad. EO,7,Male,1510,0.5079470198675496,0.9622516556291391,0.9916897506925207,0.9352791878172588,0.06472081218274112,0.008310249307479225
226,Exp. Grad. EO,8,Female,341,0.375366568914956,0.9736070381231672,0.9917355371900827,0.9636363636363636,0.03636363636363636,0.008264462809917356
227,Exp. Grad. EO,8,Male,1510,0.5086092715231788,0.9615894039735099,0.9916897506925207,0.934010152284264,0.06598984771573604,0.008310249307479225
252,Exp. Grad. EO,9,Female,341,0.3782991202346041,0.9648093841642229,0.9834710743801653,0.9545454545454546,0.045454545454545456,0.01652892561983471
253,Exp. Grad. EO,9,Male,1510,0.5072847682119205,0.9629139072847682,0.9916897506925207,0.9365482233502538,0.06345177664974619,0.008310249307479225
12,Grid Search DP,0,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
13,Grid Search DP,0,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
38,Grid Search DP,1,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
39,Grid Search DP,1,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
64,Grid Search DP,2,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
65,Grid Search DP,2,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
90,Grid Search DP,3,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
91,Grid Search DP,3,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
116,Grid Search DP,4,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
117,Grid Search DP,4,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
142,Grid Search DP,5,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
143,Grid Search DP,5,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
